"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30"
801.2,"WAIANAE BOAT HARBOR","NWS","STATE","OA",4.25,21.4503,-158.184,NA,"WBHH1","15D13434",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0
803.2,"WAIANAE VALLEY","RAWS","RAWS","OA",291.6936,21.48055556,-158.1552778,"USR0000HWVA","WNVH1","487005DA",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000019,0.253999999999905,0,0.508000000000038,0,0,0,0,0,0,0,0
804,"Lualualei","US VY","HydroNet-UaNet","OA",35.9664,21.4211006,-158.1352,"USC00515647","LUAH1","8170406C",NA,NA,0,0.254000000000005,0,0,0,3.55600000000001,2.286,0.507999999999996,0,0,0,0,1.01600000000001,0,0,0,0,0,2.54000000000001,0,0,0,0,0.507999999999996,1.77799999999999,5.08000000000001,0.761999999999986,0,0
810.1,"WHEELER ARMY AIR FIELD 810.1","COOP","NWS","OA",255,21.48722,-158.02806,"USW00022508","WAFH1","B14101B2",NA,NA,0,0.254000000000133,0,1.26999999999998,0,0.508000000000038,0,2.28600000000029,0,0,0,0,0.253999999999678,0,0,0,0,0.507999999999811,1.52400000000011,0,2.28600000000006,0,0.254000000000133,0,0,0,0,0,0
828,"SCHOFIELD EAST","RAWS","RAWS","OA",381,21.49944444,-157.9933333,"USR0000HSCH","SCEH1","325AB384",NA,NA,1.524,1.01599999999996,1.77800000000002,0.254000000000019,0.253999999999962,8.63600000000002,1.27000000000004,1.27000000000004,0,0,0,0,0.253999999999962,0,0.254000000000019,0,0,1.524,8.12799999999993,4.06400000000002,4.06400000000002,0.762,0,0.507999999999981,1.52400000000006,0.507999999999981,3.04799999999994,0,0
837.12,"WAIAHOLE STREAM NEAR KAHALUU 2N","USGS","USGS","OA",4,21.48194,-157.8458,NA,"WHSH1","162B784C",NA,NA,0,1.524,0.508,0,0.254,1.016,0,0.254,0.254,0.254,0,0,0,1.27,1.778,0,0,1.016,1.016,0,1.778,3.302,0.508000000000001,0,0.762,0,0.254000000000001,0,0
839.15,"Ahuimanu Loop ","NWS","HydroNet-UaNet","OA",74.0664,21.4319992,-157.8373,NA,"AHUH1","15CE7632",NA,NA,0.761999999999944,1.77800000000002,11.684,0.254000000000133,0,0,1.26999999999998,4.06400000000008,0,0.253999999999905,0.254000000000019,1.01600000000008,0,0.507999999999925,0,0,0,1.26999999999998,2.28600000000006,0.507999999999925,0.508000000000038,12.446,1.77800000000002,0,1.01599999999996,3.80999999999995,4.82600000000002,0,0
839.8,"Waihee Pump","USGS","HydroNet-UaNet","OA",64.3128,21.4463997,-157.8584,"USC00519286","WPPH1","195042AC",NA,NA,0,8.12799999999993,6.35000000000014,2.53999999999996,1.26999999999998,0.508000000000038,0,5.33400000000006,1.01600000000008,0,8.63599999999997,0.761999999999944,0,0,0.253999999999905,0,0,1.52400000000011,1.52400000000011,3.55599999999981,3.30199999999991,17.018,0.508000000000266,0,2.53999999999974,5.08000000000015,4.57199999999989,0,0
841.2,"KUAOKALA","S&PF","RAWS","OA",267.0048,21.57027778,-158.26,NA,"KKRH1","48710720",NA,NA,0,0,0,0,0,0.253999999999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30199999999996,0,0
842.1,"MakahaRainGage","USGS","USGS","OA",286.097472,21.50158333,-158.1801667,NA,"MKHH1","DD1423F8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0.507999999999999,0,0.254
842.8,"MAKUA RANGE","RAWS","RAWS","OA",6.096,21.52861111,-158.2261111,"USR0000HMAR","MKRH1","3266B468",NA,NA,0,NA,NA,0,NA,0.254000000000076,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
842.9,"MAKUA RIDGE","RAWS","RAWS","OA",533.4,21.54277778,-158.1988889,"USR0000HMRG","MKGH1","3266C2F8",NA,NA,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0
843.7,"DILLIINGHAM","RAWS","RAWS","OA",31.0896,21.57194444,-158.1986111,NA,"DLGH1","3278D278",NA,NA,0,0,0,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,"SCHOFIELD BARRACKS","RAWS","RAWS","OA",298.704,21.495,-158.0819444,"USR0000HSCO","SCBH1","3266A71E",NA,NA,0,0,0,0.507999999999925,0,0.254000000000133,0,0,0,0,0,0,0.254000000000019,0,0,0,0,0.253999999999905,1.01599999999996,0,0.762000000000057,0,0,0,0,0,0,0,0
884.4,"PunaluuRainGageatalt","USGS","USGS","OA",73.152,21.55644444,-157.899,NA,"PNSH1","DD989652",NA,NA,7.874,6.858,0.253999999999991,3.55599999999998,0,1.01600000000002,1.01599999999999,0.50800000000001,0,0,0,2.79400000000001,0.253999999999991,0,1.27000000000001,0,0,0.253999999999991,3.55599999999998,0.762000000000029,0.507999999999981,6.60400000000001,1.524,0.253999999999991,1.01599999999999,6.60399999999998,12.192,0,0
885.7,"OAHU FOREST NWR","RAWS","RAWS","OA",698.9,21.47747,-157.9369,NA,"OFRH1","8379F6FA",NA,NA,4.82600000000002,4.57199999999989,2.53999999999996,5.58799999999997,2.7940000000001,6.85799999999995,2.7940000000001,1.01599999999985,0,0,1.27000000000021,0.253999999999905,0.253999999999905,0,0.254000000000133,0,0,3.80999999999995,2.03199999999993,3.30200000000013,1.77800000000002,1.26999999999998,1.01599999999985,0,3.55600000000004,1.77800000000002,10.922,0,0
886.4,"KahanaRainGageatalt","USGS","USGS","OA",28.956,21.54041667,-157.8825556,NA,"KNRH1","17B972EE",NA,NA,2.032,7.366,3.81,9.652,0,2.28599999999999,0.508000000000003,0.253999999999998,0,0,0,1.27,1.52399999999999,0,4.06400000000001,0,0,0,0.762,2.28599999999999,1.27,7.11199999999999,2.54000000000001,4.06399999999999,6.096,3.30200000000001,9.14399999999999,0,0
886.8,"Hakipuu Mauka","RILEY W","HydroNet-UaNet","OA",8.5344,21.5067005,-157.8547,"USC00510920","HAKH1","16C69380",NA,NA,0,2.28600000000006,1.26999999999975,0.253999999999905,0.254000000000133,2.53999999999974,0.253999999999678,7.87400000000025,0.254000000000133,0.253999999999678,0,0,0,0,1.27000000000021,0.253999999999905,0,0,4.31799999999998,0.254000000000133,4.31799999999998,1.26999999999998,4.06399999999985,0.254000000000133,0,3.30199999999991,1.77799999999979,0,0
905.22,"Punaluu Pump","NWS","HydroNet-UaNet","OA",3.9624,21.5842991,-157.8916,NA,"PUNH1","19051152",NA,NA,1.27000000000021,1.26999999999975,0,0,0,0.254000000000133,2.53999999999974,0.508000000000266,0,0,0,4.82599999999979,0,0,0,0,0,2.28600000000006,2.28600000000006,0.254000000000133,0,1.77800000000002,0.507999999999811,0.253999999999905,0,5.8420000000001,5.33400000000006,0,0
909,"KAHUKU TRAINING AREA","RAWS","RAWS","OA",181.6608,21.67916667,-157.9894444,"USR0000HKAH","KTAH1","325A861E",NA,NA,0.508000000000038,0,0,0.253999999999905,0.254000000000019,1.01600000000019,4.82599999999991,2.79399999999998,0,0.254000000000133,0,0.254000000000019,0.253999999999905,0,0,0,0,1.27,0,0,0,0,0,0.254,0,2.286,5.842,0,0
911.1,"KII","RAWS","RAWS","OA",1.524,21.68833333,-157.9525,"USR0000HKII","KFWH1","8375210E",NA,NA,0.254000000000076,0.253999999999962,0,0.254000000000019,0,0,2.03200000000004,0,0,0,0,0,0,0,0,0.253999999999962,0,0.762,0,0,0,0,0,0,0.254000000000019,0,0,0,0
912,"KAUHUKU 912","KUILIMA  GOLF","COOP","OA",4,21.695,-157.9811,"USC00512570","KAHH1","B1404042",NA,NA,0,0.253999999999905,0,0,0,0.507999999999925,1.26999999999987,4.06399999999996,0,0,0.254000000000133,0,0,0,0,0,0,1.01599999999996,0,0,0,0,0,0,0.253999999999905,0.254000000000019,0.254000000000133,0,0
926,"PORT ALLEN CAA AIRPORT","FAA","COOP","KA",9,21.89381249,-159.6010997,"USW0022526","PAKH1","B159A272",NA,NA,0,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27000000000001,0.761999999999972,0,0,0,1.524,0,0,0,4.82600000000002,0.253999999999962,0
940.3,"POIPU","NWS","STATE","KA",14.8,21.8828,-159.429,NA,"POIH1","B15997E8",NA,NA,0.761999999999986,0,0,0,0,0,0.762,0,0,0,0,0,0.762,0,0,0,0,0.507999999999996,13.208,0,1.524,1.524,0.50800000000001,0.253999999999991,0,0,16.002,0,0
946,"WAIMEA HTS","RAWS","RAWS","KA",159.7152,21.96638889,-159.6638889,NA,"WHGH1","487090B8",NA,NA,0,0,0,0,0,0,0,0,0,0,2.286,0,0,0,0,0,0,5.33400000000006,1.01599999999996,0,0,0,0,0,0,0,0.507999999999925,0,0
946.1,"WAIMEA TANK AT WAIMEA","NWS","unknown","KA",70,21.964722,-159.666944,NA,"WMTH1","1900E616",NA,NA,0,0,0,0,0,0,0,0,0,0,1.01600000000002,0.253999999999905,0,0,0,0,0,5.58800000000008,0.761999999999944,0,0,0,0,0,0,0,0.762,0.254000000000076,0
966.4,"Hanapepe","NWS","HydroNet-UaNet","KA",110.6424,21.9365005,-159.5866,NA,"HNPH1","156011EA",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999905,0,0,0,0,1.52399999999989,1.01600000000053,0,0,0,0.507999999999356,0,0,0,10.4140000000002,0.25400000000036,0
992.1,"Omao","NWS","HydroNet-UaNet","KA",99.9744,21.9071007,-159.4768,"USC00517116","OMAH1","195001A6",NA,NA,0.254000000000019,5.08000000000004,0.253999999999962,3.55599999999998,0,0.253999999999962,2.286,0,1.26999999999998,0.254000000000019,1.26999999999998,0,0,0,0,0,0,7.62,13.462,3.55600000000004,6.096,0.507999999999981,5.33399999999995,0.254000000000076,0,0,14.7319999999999,0,0
1029,"MANA","RAWS","RAWS","KA",26.2128,22.02944444,-159.7622222,NA,"MNRH1","4870603C",NA,NA,0,0,0,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0.507999999999925,3.048,0,0,0,0,0,0,0,5.58800000000008,0,0
1036,"PUU OPAE","RAWS","RAWS","KA",652.8816,22.04083333,-159.6958333,NA,"POPH1","4870734A",NA,NA,0,0,1.26999999999998,1.524,0,1.01599999999996,0,0,0,1.01599999999996,0,0.507999999999925,0,0,0,0,0,2.79399999999998,6.85800000000017,0.761999999999944,0,0,0,0,0,0,4.06399999999996,0,0
1042,"WaialaeRainGagenrWaimea","USGS","USGS","KA",1219.2,22.08972222,-159.5925,NA,"WLGH1","DDF7C28E",NA,NA,2.032,2.286,0,1.524,0,0.508,2.032,0,0,0.254000000000001,1.778,1.016,0.254,0,0.254,0,0,5.08,13.462,1.016,2.286,0.254000000000005,1.27,0.253999999999998,0,0,3.30200000000001,0.253999999999998,0.253999999999998
1047,"Mt.WaialealeRainGagenrLihue","USGS","USGS","KA",1569.72,22.07088889,-159.4979722,"USC00516565","WLLH1","DD5E818E",NA,NA,34.036000000001,16.7639999999992,2.79399999999987,21.3360000000011,3.55599999999959,16.7639999999992,25.1460000000006,2.79399999999987,3.55600000000049,11.4299999999994,16.0019999999995,11.6840000000002,1.01600000000053,0.762000000000626,1.26999999999862,2.28600000000097,1.01599999999871,37.3380000000006,77.2160000000003,12.1919999999991,11.1760000000004,9.39800000000014,101.599999999999,4.82600000000002,1.77800000000025,9.65200000000095,22.6059999999998,0.253999999999905,27.6859999999997
1051,"NWailuaDitchRainGagenrLihue","LIHUE PLANTATION","USGS","KA",338.328,22.0625,-159.4677222,"USC00516888","WLDH1","1732B3E0",NA,NA,18.796,9.65200000000002,1.77799999999999,14.478,0.50800000000001,6.09600000000003,10.922,0.253999999999991,1.77799999999999,7.11200000000002,5.334,7.874,0,1.01599999999999,0.508000000000038,1.26999999999995,0,25.4,51.308,5.84200000000004,5.08000000000004,5.58799999999997,56.388,0.762,3.048,3.55599999999998,8.63600000000002,0.254000000000019,13.4619999999999
1059,"Lihue Variety Stn","NWS","HydroNet-UaNet","KA",117.0432,22.0240002,-159.3868,NA,"LIHH1","1561501A",NA,NA,1.01600000000008,2.79399999999998,0.507999999999981,17.272,0.507999999999981,0,0.761999999999944,0,0,0.254000000000019,0.253999999999962,7.87400000000008,1.26999999999998,1.01600000000002,0,0,0,5.58799999999997,35.306,6.858,3.55600000000004,0,0.762,0,0,2.79399999999998,3.30200000000002,0,0
1061.5,"Wailua UH Exp Stn","NWS","HydroNet-UaNet","KA",158,22.066,-159.3962,NA,"WUHH1","15C163D6",NA,NA,10.1599999999999,5.33399999999983,0.507999999999811,29.21,1.01599999999962,1.27000000000044,0.253999999999905,0,0.761999999999716,3.04800000000068,6.09599999999955,5.58799999999974,0.253999999999905,0.253999999999905,0.253999999999905,1.77800000000025,0,10.6679999999997,59.1820000000007,3.80999999999949,5.33399999999983,4.06400000000031,12.9540000000006,0.253999999999905,0,1.77799999999934,5.84200000000055,0.253999999999905,0
1074,"MAKAHA RIDGE","RAWS","RAWS","KA",544.9824,22.13055556,-159.7152778,"USR0000HMAH","MKAH1","3286026C",NA,NA,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80999999999995,1.26999999999998,0,0,0,0,0,0,1.77799999999991,0,0
1076,"Kokee","NWS","HydroNet-UaNet","KA",1279.2456,22.1485996,-159.6448,NA,"KOKH1","1900E616",NA,NA,0,0,0,0,0,0,0,0,0,0,1.01600000000002,0.253999999999905,0,0,0,0,0,5.58800000000008,0.761999999999944,0,0,0,0,0,0,0,0.762,0.254000000000076,0
1084,"KilohanaRainGafenrHanalei","USGS","USGS","KA",1219.2,22.15408333,-159.5946111,"USC00514610","KLOH1","DDCC972A",NA,NA,22.0980000000004,3.048,0,1.778,0,3.556,5.842,0,0.507999999999996,3.04800000000001,4.826,0.254000000000001,0.762,0,0,0,0,10.414,28.564947355113,1.77800000000001,7.62,0,2.032,0.253999999999991,0.254000000000005,0.254000000000005,4.06399999999999,0.254000000000005,0
1094.2,"Kapahi","NWS","HydroNet-UaNet","KA",158.496,22.1021004,-159.3856,"USC00513171","KPIH1","15608488",NA,NA,4.06400000000031,1.27000000000044,3.04800000000068,21.3359999999993,1.01599999999962,2.28600000000006,1.77799999999843,0,0,3.30199999999968,6.85800000000017,0.762000000000626,0,0,1.77800000000025,0.253999999998996,0,16.2560000000012,37.5919999999987,0.507999999999811,2.54000000000087,0.507999999999811,22.8600000000006,0,0.254000000000815,2.79399999999805,8.63600000000042,0,0
1111.4,"Anahola","HAWN FRUIT PACKERS","HydroNet-UaNet","KA",75.2856,22.1373997,-159.312,NA,"ANHH1","1560029C",NA,NA,0.761999999999944,1.52400000000011,0.253999999999905,0,0,0.508000000000038,0,0,0,2.28600000000006,0.761999999999944,1.01600000000008,0,0,0,0,0,4.31799999999998,11.4299999999998,0,1.77800000000002,0,5.8420000000001,0,0,0.762000000000171,1.01599999999985,0,0
1146,"Moloaa Dairy","RAWS","RAWS","KA",85.344,22.18333333,-159.3375,"USR0000HMOL","MLDH1","AAB6D15A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,3.81560168471546,1.19835848630574,2.05686377040681,3.50500408542375,3.97624523952805,1.40109673723799,12.8289249311041,20.2338180283757,2.58038042837104,0.23967169726114,0,6.26662931082143,8.12197097431295,0.0798905657537045,0,0,0,1.50085384517978,5.3683909423444,0.473249045136441,1.38446785940024,186.241580682744,8.82677584699094,0.965572885445828,0.846740982330999,0.159781131507427,0,0.958686789044617,2.57615244780577
54.8,"Nahuku 0201","HiMesonet","HavoNet","BI",1202,19.415215,-155.238394,NA,"004HI",NA,NA,NA,0.39398690224977,1.43337186272308,1.84518073325728,1.827358764973,2.77687244402744,0.0716685931361518,7.95292951812378,10.5132733027499,0.734507899646127,0.286674372544607,0,4.17307749018861,6.6276316251023,0.0716685931361436,0,0,0,0.161159154556881,3.36728171740466,0.161159154556737,1.11029211361301,144.950085082976,5.28451176379624,0.734507899646271,0.232827747692896,0.143337186272303,0,0.573348745089246,1.54068439242808
79.6,"Kulani NWR","NWS","HydroNet-UaNet","BI",1623.3648,19.5543995,-155.3089,NA,"KNWH1",NA,NA,NA,0.460906072771386,1.67683187511112,2.15858699987923,2.13773794788268,3.24852771870163,0.0838415937555532,9.30374459225619,12.2989659866175,0.859264989552463,0.335366375022212,0,4.88187994674544,7.75334318643108,0.0838415937555436,0,0,0,0.188532239508001,3.93921874920597,0.188532239507832,1.29887662455844,169.570039211911,6.18209272860908,0.859264989552632,0.272373833263394,0.167683187511106,0,0.670732750044462,1.8023715728601
85.2,"Waiakea Uka","NWS","HydroNet-UaNet","BI",303.8856,19.6585999,-155.1277,"USC00519084","WKAH1",NA,NA,NA,3.50116292893845,0.950705320369534,1.88736031113318,3.2161612724989,3.64856805802614,1.28563418344336,11.7717099682708,18.5663754881999,2.36773464446269,0.201022885851922,0,5.75020456677548,7.45264994485374,0.0733068884808525,0,0,0,1.37717043829486,4.92598885011415,0.434249208879566,1.27037566972884,170.893655049307,8.09937276768932,0.886001283952981,0.77696216290755,0.146613776961721,0.0544091088902497,0.439841330885189,2.11999447974131
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","PHTO",NA,NA,NA,2.91552163749547,0.791680361262091,1.57166059864782,2.67819235207329,3.03827023619129,1.07058550424827,9.80265009638403,15.4607684830379,1.97168247462041,0.167397686205583,0,4.78836494465633,6.20604142449563,0.0610448082198204,0,0,0,1.14681044351888,4.10201620720453,0.361612124385634,1.05787928982934,142.308187056582,6.74458659411759,0.737799401696764,0.64699930950059,0.122089616439654,0.0453080697659697,0.366268849318984,1.76538193237718
87.9,"IPIF","HiMesonet","HIPPNET","BI",112,19.69748,-155.0954,NA,"005HI",NA,NA,NA,3.30919495273574,0.89857836140741,1.78387676962219,3.03981987303986,3.44851789173769,1.2151431502233,11.1262697574266,17.5483852945902,2.23791228626117,0.190000846218045,0,5.43492214323795,7.0440228240089,0.0692874882675487,0,0,0,1.30166049280203,4.65589798900697,0.41043942239199,1.20072125738506,161.523594366171,7.65528597987563,0.837422032759715,0.734361502205175,0.138574976535113,0.0514258696829786,0.415724929605362,2.0037556590703
89.11,"Piihonua","NWS","HydroNet-UaNet","BI",296.8752,19.7098007,-155.1395,"USC00518053","PIIH1",NA,NA,NA,3.25890008125282,1.02351631304592,1.75676447972965,2.99361910456613,3.39610551753528,1.19667477061837,10.9571669044588,17.2816757789134,2.20389932769114,0.204703262609178,0,5.35231936080356,6.93696408987075,0.0682344208697183,0,0,0,1.28187717748367,4.58513522212885,0.40420134990138,1.1824720692322,159.068674503143,7.53893694936459,0.824694455776136,0.723200292937381,0.136468841739452,0,0.818813050436758,2.20028821538272
91.9,"Pahoa Beacon","NWS","HydroNet-UaNet","BI",187.1472,19.5149994,-154.9644,NA,"PHAH1",NA,NA,NA,7.0989016289501,0,0,3.08647896910864,1.85188738146508,2.77783107219789,8.33349321659311,17.9015780208304,3.7037747629307,0,0,3.3951268660194,1.54323948455432,0,0,0,0,2.77783107219789,3.3951268660194,0.61729579382206,0.308647896910753,51.8528466810259,6.17295793821728,0.308647896910753,1.23459158764357,0,0,NA,NA
93.13,"Mamalahoa","HiMesonet","HIPPNET","BI",603,19.80258,-155.850629,NA,"009HI",NA,NA,NA,0,1.94163230177137,0,0,0,2.77376043110188,0,0,0,0,0,0,0,27.1828522247988,0,0,0,0,0,0,0,1.38688021555107,0,0,2.77376043110188,12.7592979830689,0.277376043110213,0.277376043110213,0
127.5,"Laupahoehoe","HiMesonet","HIPPNET","BI",1152,19.93217,-155.29129,NA,"007HI",NA,NA,NA,4.26846264609437,0.876612944699026,0.833746649076578,2.34854190080425,2.95896262171412,7.45178126933546,19.4769681517359,22.9700702430947,3.04628825888111,0.233633116261204,0.0728881591517555,5.13431001517626,5.5222464728859,4.81061850401769,0.0728881591516252,0.583105273214437,0,7.12229549276274,7.2190678529501,0.84054455560122,1.52362687272239,133.490379724591,7.63863082452785,1.05729914018419,2.30212752438195,2.62397372946412,0,5.56943737314727,5.59086724545442
132.2,"Spencer","HiMesonet","HIPPNET","BI",469,19.96358,-155.25014,NA,"006HI",NA,NA,NA,7.34259984501773,0.315585045941784,3.25670597747927,3.40314275797467,3.41541816626453,13.2303963698348,20.3540289964575,19.4691886367986,5.32053803363502,0.134279064695178,0.073843737613012,2.08890890465044,2.4197011799348,4.93412200954283,0.07384373761288,0.590749900904494,0,7.99953469413265,6.74825597800422,1.5145580815746,0.868044647206723,60.9255418960551,7.71903222898056,2.8219902499398,4.56662120187856,7.19102408523348,0.0604353270822199,5.64245381994785,5.90231638950122
279,"POHAKAU PALAHA HN-161","HiMesonet","HaleNet","MA",2460,20.730574,-156.141316,NA,"043HI",NA,NA,NA,4.58388437499223,0.720740707625785,2.43933280937954,1.18389408975605,1.87242594602114,5.94699979434942,9.75530793784189,7.35041225305377,2.02756054851045,0.0733123503720506,0.0935993458782067,1.94152584391637,2.99929619487615,1.12663823799342,0,0,0,2.5563238264819,4.63186049099075,0.884192667803388,0.967681992114316,85.7782821256669,3.21622780238143,1.94956389817866,3.33513751245397,8.40415286444732,0.598586843309647,1.71274212629603,0.594049358236508
324.6,"KULA AG HN-119","HiMesonet","HaleNet","MA",964,20.757889,-156.320028,NA,"001HI",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88444341946832,0,0,0,0,0,0,0,12.9218977334969,0,0,0,0,1.88444341946832,0,2.15364962224941
702.7,"Kapolei-Kalaeloa AP","NWS","NWS","OA",15,21.31667,-158.06667,"USW00022551","PHJR",NA,NA,NA,0,0,0,0,0,0,0,0.464582334269911,0,0,0,0,0,0.154860778090063,0,0,0,0,0.154860778089924,0.154860778090063,0,0,0.464582334269911,0.309721556179849,0,0,0,0,0
702.8,"PTWC","NWS","HydroNet-UaNet","OA",1.524,21.3150005,-157.9992,NA,"PTWH1",NA,NA,NA,0,0,0,0,0,0,0,1.00739352177828,0,0,0,0,0,0.335797840592961,0,0,0,0,0.33579784059266,0.335797840592961,0,0,1.00739352177828,0.67159568118532,0,0,0,0,0
705.12,"Aloha Tower","NWS","HydroNet-UaNet","OA",38.1,21.3034,-157.8627,NA,"ALOH1",NA,NA,NA,0.413698275222773,1.37899425074213,0,0.137899425074299,0.275798850148351,1.93059195103919,0.551597700296825,0,0,0,1.79269252596502,0,0,0,0,0,0,0,0.965295975519597,2.75798850148449,0.137899425074299,1.93059195103907,0,0,0.137899425074299,0.275798850148351,0.82739655044542,0.137899425074175,0
740.5,"Kunia","NWS","HydroNet-UaNet","OA",85.0392,21.3869991,-158.0358,NA,"KUNH1",NA,NA,NA,0,0,0.200899107519505,0.0482420746786606,0,0,0.0482420746786823,0.897209835369137,0,0,0,0,0,0.130332220722666,0,0,0,0.0763285164205533,0.158418662464337,0.323300519437318,0.124570591099099,0.0482420746786714,0.370841029231049,0.308906516123845,0.192968298714675,0,0.0482420746786714,0,0
772.3,"MoanaluaRGNo.1atalt1000","USGS","USGS","OA",304.8,21.39338889,-157.8401111,NA,"MOGH1","1689664A",NA,NA,4.09046086322075,10.2603917451971,7.90176614060063,2.99123823470175,1.20566529559652,2.82427699057158,5.00325251332281,4.57959932282422,0.538891211601284,1.02018714183601,9.03615282187211,0.875695324960728,0.212820512437992,0.212820512438016,0.363167024304508,0.152296147602826,0,2.30005087549774,4.52199825367523,2.86042049105641,2.77158357953997,23.1915088886689,2.4308686191431,1.70256409950401,3.96356901412391,5.40158359038006,13.25943199479,0.212820512438016,0
785.4,"Manoa Lyon Arbo","NWS","HydroNet-UaNet","OA",151.7904,21.3330002,-157.8024,"USC00516128","MNLH1",NA,NA,NA,6.35604211499937,9.24437647066669,7.04477175286197,2.55457721130276,0.826738224141409,3.96987440323296,7.77440116163753,2.71992485613105,0,1.5852376188205,6.92338573365463,0.732691263483555,0.330695289656564,0.330695289656601,0.354972493498048,0.23664832899869,0,2.31792888230404,5.77054500191862,1.51393693465009,1.58523761882047,36.3764818622234,3.35856915895673,2.64556231725262,4.06545229124473,4.20652273223166,16.8352764930505,0.330695289656601,0
820.6,"Mililani","NWS","HydroNet-UaNet","OA",226.7712,21.4638004,-157.9991,"USC00516261","MITH1",NA,NA,NA,1.64955834493315,1.54941303012156,0.563527928235072,0.263428862043854,0.121079099537252,2.23518710690493,0.6764019398179,0.605395497686559,0,0,0.284025768525873,0.355032210657597,0.156750759724837,0,0.0500726574057946,0,0,1.40120423659456,3.37815984675987,1.86625915046507,1.61824192037022,0.4342437407435,0.426038652789064,0.597190409731983,0.655468155092226,0.952222620389451,1.73697496297335,0,0
824.2,"Waipio","NWS","HydroNet-UaNet","OA",124.968,21.4199009,-158.0058,NA,"PECH1",NA,NA,NA,0,0,0.252639873344505,0.187497777461746,0,0.0634155741951361,0.060666629071586,0.818586249105233,0,0,0,0,0.0634155741951076,0.0606666290715724,0,0,0,0.159402196331717,0.349648918916868,0.30333314535782,0.346899973793375,0.0606666290715724,0.156653251208197,0.181999887214704,0.242666516286276,0,0.0606666290715724,0,0
834.13,"Waiawa CF","NWS","HydroNet-UaNet","OA",235.6104,21.4440994,-157.9669,"USC00519257","WAWH1",NA,NA,NA,2.7733959846898,3.5999570862627,0.80548277904857,0.210100940566457,0.450123739929693,4.98180904762063,1.52093695690799,0.865326496642856,0,0,2.20685418015968,0.507467895314227,0.0715717202657129,0,0.071571720265729,0,0,1.85034042847352,5.18837759280114,5.43813561620679,1.9941317979919,2.5600985612577,0.608961474376997,0.853598493971029,1.07542743720913,1.63812482988628,3.31393322999756,0.138529220300604,0
835.2,"Palisades","NWS","HydroNet-UaNet","OA",261.8232,21.4298,-157.9452,NA,"PACH1",NA,NA,NA,3.79671564714956,3.47077573424874,1.90329445156814,0.255753074089613,0.40167435564889,3.86497047359188,2.66460020681963,1.08054060185294,0,0.0463915588195974,1.9754318908252,0.63682329015769,0.162969956450392,0.0927831176392051,0.070186838811213,0,0,2.00010338650189,4.69374227984897,2.70871837971467,1.86608903897705,5.71175087754871,0.875527689356192,1.57934667791413,1.66103458767955,2.21616996807164,4.56872933527188,0.0927831176392051,0
855.3,"Poamoho Exp Farm","NWS","HydroNet-UaNet","OA",220.0656,21.5382004,-158.0893,NA,"POAH1",NA,NA,NA,0,0,0,0.248277279366411,0,0.217924055753451,0,0,0,0,0,0,0.124138639683233,0,0,0,0,0.124138639683178,0.496554558732877,0,0.3724159190497,0,0,0.281356248210486,0,0,0,0,0
