"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28"
100.3,"Waikii","Waikii","HydroNet-UaNet","BI",1417.0152,19.8614006,-155.6506,NA,"WHIH1",NA,NA,NA,NA,0.762,0.254,1.778,0,0,0,0,NA,0,0,0,0.508,NA,0.254,NA,3.048,0.254,9.144,0.254,2.286,0,2.286,NA,2.794,NA,0,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0.253999999999999,0.254,0,0.254,0,0.254,0,0,0,0,0,0.254,0,0,0.254,0,0,0.508,0.254,0,0.254,0,0.254,0,0.507999999999999,0,0.254,0.254
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0.253999999999991,0.762,2.03200000000001,0,0,0,0,0,0,0,0,0,0.253999999999991,0,0,0,0,0.254000000000005,0,0,0,0,0.253999999999991,1.524,1.01600000000001,1.27,0.254000000000005,0.253999999999991
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,NA,"3279630C",NA,NA,0,0,1.27,0.253999999999998,0.254000000000005,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,0,0,0,NA,0.253999999999991,0,2.79400000000001,1.01599999999999,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0,0.50800000000001,0.253999999999991,NA
127.5,"Laupahoehoe","Hilo Forest Service","HIPPNET","BI",1145,19.93217,-155.29129,NA,NA,NA,NA,NA,0,0,0,5.334,6.89305802067933,0,0.762,0,17.018,0.508,2.032,0,0.508,0,0,0,0.508,5.08,0,1.524,4.064,3.048,12.192,25.654,8.89,48.918201776427,112.522,136.902
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,0,2.03200000000004,0.253999999999962,0.254000000000076,0,0,0,0,0,0.253999999999962,0.762,0,3.30200000000002,0.507999999999981,0,0,1.01599999999996,3.55600000000004,0,3.55599999999998,5.58800000000002,3.30199999999996,10.414,23.622,11.176,26.67,27.686,49.276
132.2,"Spencer","Hilo Forest Service","HIPPNET","BI",454,19.96358,-155.25014,NA,NA,NA,NA,NA,0.254,0,0,10.16,8.382,0,0.254,0,18.4649410805575,2.794,7.874,0,1.016,0,0,0,3.302,2.286,0,2.794,5.334,7.112,19.558,52.578,15.24,44.45,153.168,63.754
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,0,0,0,2.19831685203232,7.11200000000008,0,0.25400000000036,0,21.5899999999997,4.06400000000031,9.65199999999959,0,0.762000000000171,0,0,0,3.55599999999959,2.28600000000006,0,0.508000000000266,1.77799999999979,5.58800000000019,12.4459999999999,54.1019999999999,7.11200000000008,25.3979096005845,92.7100000000005,36.0679999999993
138.2,"KAHUNA FALLS 138.2","COOP","COOP","BI",424,19.86139,-155.16361,"USC00512595",NA,NA,NA,NA,6.1,0.5,1,0.3,0.3,0.3,0,0.5,0.5,4.3,15.7,2.5,6.4,5.1,0.3,2.3,1.5,18.8,6.1,7.6,6.1,8.30214721447287,16.3,25.4,95.3,34.5,35.6,165.1
140.1,"PAPAIKOU MAUKA NO 2 140","MAU KEA SUGAR","COOP","BI",427,19.78695738,-155.1388973,"USC00517724",NA,NA,NA,NA,1.3,0,0,1,0,0.3,1.5,1.8,0,1.3,9.7,2.5,4.3,4.3,0.5,2.3,0.8,25.4,1,5.1,13.7,4.3,17.5,27.9,36.3,35.3,77,131.8
140.6,"Papaikou Well","NWS","HydroNet-UaNet","BI",345.6432,19.7884998,-155.1313,NA,"PPWH1",NA,NA,NA,0,0,0,0,0,0,0,0,1.016,2.286,15.494,0,9.144,NA,1.016,0.508,0,22.098,0,11.43,11.43,8.89,18.034,38.862,30.988,61.722,141.732,74.93
144.1,"PAPAIKOU 144.1","MAU KEA SUGAR","COOP","BI",61,19.78362447,-155.0922318,"USC00517711",NA,NA,NA,NA,1.50986298722745,0,0.3,0,0,0.12220649485916,0.351942638443736,0.508694444749838,1.20380483314229,1.66721715924207,4.98770267718777,0,5.74348903117519,3.31860170149912,0.54716726692954,1.34874442981978,0.3,11.6144309532777,2.12268947629759,4.70193030997088,5.55336072586265,4.59613297684133,11.0041824764549,17.5194169284441,45.2,35.1,45.6122401320622,78.7965775489344
144.12,"PAPAIKOU 1.1 N","PAPAIKOU 1.1 N","CoCoRaHS","BI",108,19.8095,-155.0988,"US1HIHI0011",NA,NA,NA,NA,2.14169495498974,0.129775341958296,0.259550683916591,0.430433850745614,0.177961749031687,0.183635798846168,0.528852968355955,0.764398903985442,0.129775341958296,1.57440718008317,10.1974682836568,1.63039486757478,7.18103130728829,3.84071910249545,0.454342615673714,1.40787445782062,4.47504960888635,17.1379824023975,1.93582781746184,7.97474013215813,10.2171182827639,6.1040264236273,16.0060339013023,22.438372285727,45.1407593445752,34.3126259412814,81.0316367782246,115.6
147.1,"MIDDLE PEN 147.1","KAHUA RANCH","COOP","BI",421,20.10027112,-155.8322151,"USC00516270",NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,0,0,NA,NA,0
147.2,"KOHALA RANCH","KOHALA RANCH","RAWS","BI",328.8792,20.08305556,-155.8325,NA,"KHRH1","4870B654",NA,NA,0,NA,NA,4.064,1.27,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,1.77800000000001,0.507999999999996,0,0,0,NA,NA,0,0
160.3,"Upolu Airport","NWS","HydroNet-UaNet","BI",34,20.265,-155.8582,NA,"UPLH1","B15017A0",NA,NA,0,NA,4.064,NA,3.556,0,0,1.77800000000001,NA,0,1.524,0,0.507999999999996,NA,0,0,6.35000000000001,0,0,0,0.253999999999991,0,3.30199999999999,NA,0.254000000000005,0.762,NA,1.27
175.1,"KOHALA MISSION 175.1","BOND ESTATE","COOP","BI",163,20.2252605,-155.7922137,"USC00514680",NA,NA,NA,NA,NA,3.3,0,6.6,3,NA,NA,NA,1.5,0,5.6,0,NA,NA,NA,0,9.1,0.3,0,NA,NA,NA,2.5,7.9,NA,NA,NA,NA
176.3,"Kahua Ranch HQ","KAHUA RANCH","HydroNet-UaNet","BI",987.552,20.1249008,-155.7884,NA,"KASH1","15D293C2",NA,NA,0,1.18366903899883,0,NA,1.2700000000001,0,0,0,8.88999999999999,0.508000000000038,1.01599999999996,0.254000000000019,3.55600000000004,0,0,0,5.72106702182765,NA,0,0,1.77799999999991,0.508000000000038,1.77799999999991,1.52400000000011,0,0.253999999999905,7.11200000000008,6.85799999999995
178.12,"PONOHOLO RCH 178.11","PONOHOLO RCH 178.11","COOP","BI",762,20.12554592,-155.7774941,"USC00518101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,3.3,NA,NA,6.1,7.6,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA
185.7,"KawainuiRainGagenearKamuela","USGS","USGS","BI",1237.488,20.08533333,-155.6811667,NA,"KWSH1","DDF6A592",NA,NA,3.30200000000002,1.77799999999991,0.508000000000038,NA,0.508000000000038,0,1.01600000000008,0.253999999999905,NA,6.60399999999993,11.176,3.048,3.30200000000002,0.254000000000019,0,4.31799999999998,NA,0.254000000000001,0,0.254,4.572,8.89,11.43,0.253999999999998,0,1.01600000000001,NA,NA
192.7,"Kamuela Upper","NWS","HydroNet-UaNet","BI",948.5376,20.0319996,-155.6667,"USC00513080","KUUH1","817075F6",NA,NA,0,1.524,0,5.10309420730664,1.01599999999996,0,0,0,1.01599999999996,0.762000000000057,2.54000000000008,0.253999999999905,0.254000000000019,0,0,0,7.36599999999999,3.08620801927701,0,0,2.28600000000006,3.048,1.01599999999996,0.253999999999905,0,0,4.75301799634085,10.1600000000002
192.9,"PUUKAPU HMSTD 192.9","COOP","COOP","BI",916,20.0375,-155.6347,"USC00518386",NA,NA,NA,NA,0.3,0.3,0.5,2.5,NA,0,0.3,0,18.2611090655124,1,8.9,1.3,0.5,0.3,0,0,1,7.4,0,0.3,2,0.3,0.3,0,0.5,0,0.5,9.1
201.3,"Kamuela 1","NWS","HydroNet-UaNet","BI",877.824,20.0394993,-155.6084,NA,"KMUH1","81706680",NA,NA,0,0.507999999999811,0,6.60400000000027,0.253999999999905,0,0,0,11.9379999999992,0,2.28600000000006,0,0,0,0,0,6.35000000000036,0,0,0,1.01599999999962,0,0,0,0,0,3.8100000000004,11.4386265099939
208.1,"Honokaa HI US E6549-AH6AE ","unknown","APRSWXNET","BI",310.01,20.101,-155.531,NA,"E6549",NA,NA,NA,0.254000024318695,NA,0,NA,5.0799996414184,NA,0,0,27.6860008239746,0.508000840187062,4.06400002670288,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA
215.5,"Honokaa","NWS","HydroNet-UaNet","BI",591.9216,20.0656,-155.49,NA,"HNKH1","B15047DC",NA,NA,1.52399999999989,0.253999999999905,0,4.80922883359455,15.1116726098023,0.528877432124802,0,0,81.5340000000001,0.253999999999451,6.60400000000072,NA,0,0,0,0,1.77799999999979,0.253999999999905,0,0,0,0,0,0,1.58719348700146,0,0.388809207324341,28.9560000000006
216.6,"HONOKAA 2.5 SSW","HONOKAA 2.5 SSW","CoCoRaHS","BI",757,20.0417,-155.4777,"US1HIHI0033",NA,NA,NA,NA,0.3,0.3,0.5,0.3,21.1,1.5,0.3,0.5,47.0535092894293,NA,1,3.6,0,0.3,0,0.3,0,0.5,0.3,0.3,0.3,0.3,0,0,2.53873502168296,0,0.3,25.4
216.8,"KALOPA 216.8","COOP","COOP","BI",396,20.06111,-155.43528,"USC00512982",NA,NA,NA,NA,0,0,0,0,32.3,1.3,0.398922807660568,0.8,59.9,1.04684321583383,6.9,2.3706633731582,0,0,0,0.257709235010314,0,0.3,0.0966409631288678,0,0,0,0,0.322136543762893,2,0,1,69.6
216.9,"HONOKAA 2.7 ESE","HONOKAA 2.7 ESE","CoCoRaHS","BI",333,20.0606,-155.43,"US1HIHI0034",NA,NA,NA,NA,0,0,0,0,42.9,9.9,0,2.21490697009539,40.1,NA,2.3,4.8,0,0,0,0,0,0.5,0,0,0,0.102101603691662,0,0,2.8,0,1.8,65.8
217.2,"PAAUHAU MAUKA 217.2","COOP","COOP","BI",341,20.07306,-155.44722,"USC00517209",NA,NA,NA,NA,0.114447699662863,0,0,0,50,4.1,0,0.8,43.7,0.31941098146658,6.6,1.3,0.3,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,51.3
221,"PAAUILO 221","HAMAKUA MILL","COOP","BI",244,20.03860487,-155.3688913,"USC00517312",NA,NA,NA,NA,0,0,0,0,19.3,0.5,1,0.645855219099675,40.1,2.16049096846869,5.1,2.45306265211471,0,0,0,0.8,0.5,0,0.3,0,0,0,0,1,2.57079671903599,0,1,57.7
221.7,"PAAUILO 2.4 SW","PAAUILO 2.4 SW","CoCoRaHS","BI",613,20.019,-155.3988,"US1HIHI0050",NA,NA,NA,NA,0.3,0,0,0,21.8,5.6,0.3,4.6,25.4,NA,0.5,2.3,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,1.5,58.2
250,"ULUPALAKUA RANCH 250","ULUPALAKUA RANCH","COOP","MA",579,20.648174,-156.398497,"USC00518760",NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,8.6,1.3,NA,NA,NA,0,NA,NA,NA,NA,NA
250.2,"Ulupalakua Ranch","NWS","HydroNet-UaNet","MA",581.5584,20.6487999,-156.3981,NA,"ULUH1","8170531A",NA,NA,NA,0,16.2560000000001,1.26999999999998,0,0,0,0,0,0,0,0,0,0,0.507999999999925,0,NA,NA,0,0,0,0,0,0,0,0,3.55600000000004,0
255,"KepuniGulchRainGage","USGS","USGS","MA",225.552,20.6195,-156.2518889,NA,"KPNH1","F000D4EA",NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.253999999999998,3.81,0,0,2.54,1.524,2.28599999999999,NA,0
267,"KULA HOSPITAL 267","KULA SATORIUM","COOP","MA",916,20.70013977,-156.3555187,"USC00515004",NA,NA,NA,NA,0,NA,NA,NA,2,0,0,1.8,0.5,NA,NA,NA,1.3,1,NA,NA,NA,10.7,5.6,0,0,0,NA,0,0,0,0,1.5
267.8,"KULA 1","KULA 1","RAWS","MA",1998.5736,20.68305556,-156.3216667,NA,"KLFH1","AA10F12E",NA,NA,NA,0.253999999999991,66.802,0.762000000000029,0,0,0,0,0,0,0,0,1.01599999999999,0,0,0,NA,6.85800000000003,0,0,0,0,0,0,0,0,NA,2.28599999999997
279,"POHAKAU PALAHA HN-161","HaleNet","HaleNet","MA",2460,20.73061111,-156.1413056,NA,NA,NA,NA,NA,6.096,3.81,21.586,4.064,3.302,0,0,0,0.254,0,0,0,19.558,10.922,0.254,0,7.62,45.468,6.35,NA,NA,4.064,29.972,35.306,46.736,90.932,75.436,40.386
302,"MAALAEA BAY","NWS","STATE","MA",302,20.7903,-156.514,NA,"P36","15DF05C6",NA,NA,0,0,11.43,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,2.79399999999998,NA,0,NA,NA,0,0,0,0,0,0,0
311.2,"Kealia Pond NWR","Kealia Pond NWR","RAWS","MA",3.6576,20.7975,-156.4772222,NA,"KPDH1","32B2C438",NA,NA,0,0,5.33400000000002,0,NA,0,0,0,0.507999999999981,0,NA,NA,NA,1.77800000000001,NA,NA,0.254000000000005,NA,0,NA,NA,0,0,0,0,0,NA,NA
311.5,"Kihei 2","NWS","HydroNet-UaNet","MA",54.5592,20.7061005,-156.437,NA,"KHIH1","93202508",NA,NA,1.77800000000002,0,9.39800000000002,1.01599999999996,0,0,0,0,0,0,0,0,0,0,0,0,3.30200000000002,NA,0,0,0,0,0,0,0,0,0,0
324.7,"Kula Branch Stn","NWS","HydroNet-UaNet","MA",944.88,20.7577991,-156.3217,"USC00515000","KBSH1","93220610",NA,NA,0,0.254000000000133,15.4940000000001,3.30199999999991,0.761999999999944,NA,NA,NA,2.53999999999974,NA,0,NA,3.04800000000023,NA,1.0160000000003,0,3.04799999999977,6.34999999999991,NA,NA,0,NA,0,NA,NA,0,4.57200000000012,3.80999999999972
329,"LOWER KAHUKU CS","BD OF A&F","STATE","MA",1149,20.80179746,-156.2805211,NA,"LKHH1",NA,NA,NA,1.52401762890623,6.44530961935175e-09,3.55603027738281,NA,0.253997995117189,2.7343750041986e-09,NA,NA,NA,3.37890600832225e-07,1.524,1.64062499141693e-08,6.85800170898438,1.77804566328126,1.5239869375,0.762023944921875,3.556,NA,1.87499999526608e-07,6.85800170898438,NA,2.34375008290044e-08,6.096,5.58798217851563,1.77734380102379e-07,0.762,3.81,NA
337,"south rim","south rim","CraterNet","MA",2898,20.703948,-156.241101,NA,NA,NA,NA,NA,7,0.2,50.6,0,0,0,0,0,0,0,0,0,2.8,0.6,0,0,5.60317377074386,13,0,0.2,1.2,0,0.2,0.6,0.4,4.4,6.29182000708102,8.2
337.1,"Sliding Sands","Sliding Sands","CraterNet","MA",2697,20.714563,-156.2394,NA,NA,NA,NA,NA,4.6,0.2,63,0,0,0,0,0,0,0,0,0,2.2,0.6,0,0,5.8,15.4,0,0.2,1.8,0,0.2,1.2,0.6,6.4,7.2,7.4
337.12,"Puu Alaea","Puu Alaea","CraterNet","MA",2282,20.73782363,-156.1453106,NA,NA,NA,NA,NA,5.6,2.6,22.4,1.6,6.4,0,0,0,3.6,0,0,0,14.2,6,0,0,NA,47.8,2.4,5.2,NA,1.8,22,25.2,37.2,85.6,99,103.4
337.13,"Paliku","Paliku","CraterNet","MA",1927,20.71236611,-156.1437572,NA,NA,NA,NA,NA,7.8,8.2,32,4.4,2.4,0,0,0,0,0,0,0,29.6,10.4,0,0,5.6,43.4,NA,NA,NA,NA,42.2,52.8,81.4,125.6,75.4,62.6
337.2,"Puu o Pele","Puu o Pele","CraterNet","MA",2424,20.709651,-156.224485,NA,NA,NA,NA,NA,8.2,0.8,76.4,1.6,0,0,0,0,0,0,0,0,1.2,0.6,0,0,6.6,14.4,0,0.2,0.6,0,0,0.8,0.2,5.2,2.8,4.2
337.4,"Silversword loop","Silversword loop","CraterNet","MA",2186,20.731704,-156.205387,NA,NA,NA,NA,NA,7.73962664112502,0.8,25.6,1,0,0,0,0,0,0,0,0,1.17811299164317,0.728194329021097,0,0,7.48819224056399,15.2327217399862,0.0695689165997553,0.55979745764507,1.65535703330038,0,0.254551904871621,2.00517918999381,2.76069889805004,5.73895458822987,7.91167781289252,15.3828921109569
337.5,"Leleiwi","Leleiwi","CraterNet","MA",2722,20.74337371,-156.2288651,NA,NA,NA,NA,NA,11.6,0.2,8.8,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,NA,16.6,0,0.4,1.6,0,1.2,2.2,1.2,7.6,18.6,49.2
337.6,"Puu Nole","Puu Nole","CraterNet","MA",2261,20.717807,-156.188007,NA,NA,NA,NA,NA,6.82391268894283,1.6,39.4,0.8,0,0,0,0,0,0,0,0,1.6,1.2,0,0,5.62826868905532,14.797702067918,0.2,1.4,3.6,0,0.137367718455509,3.6,6.4,5.54032616913017,6.31999916331788,6.8157913575839
337.7,"Hanakauhi","Hanakauhi","CraterNet","MA",2645,20.73567887,-156.1754875,NA,NA,NA,NA,NA,11.6,1.8,13.6,0.8,NA,0,0,0,0,0,0,0,4.6,3,0,0,10.8,31.4,0.6,2.4,6.2,0,10,9.6,8.2,31.2,27.2,48.2
337.8,"Aloha Park","Aloha Park","CraterNet","MA",2455,20.73555054,-156.1587809,NA,NA,NA,NA,NA,7.4,1.2,22.2,4,2.6,0,0,0,0.8,0,0,0,6.8,3.2,0,0,12.8,31.8,0.2,1,4.2,0,14.8,12,14.6,54.2,60,74
338,"HALEAKALA RANGER STATION 338","HAWAII T PARK","COOP","MA",2143,20.75846738,-156.2455233,"USC00511004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,0,0,0,0.3,0,0,0,NA,15.2,NA,0.3,0,0,0,0,0,NA,7.6,19.1
339.4,"PARK HQ HN-151","HaleNet","HaleNet","MA",2120,20.75980556,-156.2481667,NA,NA,NA,NA,NA,3.302,0.254,9.652,1.016,0,0,0,0,0.254,0,0,0,0,0,0,0,10.416,8.382,0,0,0,0,0,0,0,5.08,13.716,36.068
339.5,"NENE NEST HN-152","HaleNet","HaleNet","MA",2590,20.73819444,-156.2458333,NA,NA,NA,NA,NA,6.35,0.254,8.382,0,0,0,0,0,0,0,0,0,0.508,0.254,0,0,8.128,14.986,0,0,0.508,0,0.508,1.27,1.27,6.35,11.684,30.228
339.6,"SUMMIT HN-153","HaleNet","HaleNet","MA",2990,20.71036111,-156.25675,NA,NA,NA,NA,NA,3.556,0.254,47.498,0.254,0,0,0,0,0,0,0,0,3.81,0.254,0,0,4.064,12.192,0,0,0,0,0.762,1.524,0.762,6.096,8.89,8.382
348.5,"WestWailuaikiRainGagenrKeanae","USGS","USGS","MA",472.44,20.81436111,-156.1429722,NA,"WWKH1","DD5E710A",NA,NA,NA,0.253999999999905,42.3532414297883,7.11199999999963,6.09600000000046,0,2.79399999999987,0.253999999999905,NA,1.77800000000025,0,0.762,28.4789406715685,15.0559256751567,0,0,9.33155856528256,85.09,11.7901043176667,6.60400000000001,18.542,6.34999999999999,19.05,28.194,18.542,77.47,65.786,61.468
353,"Hana AP","NWS","HydroNet-UaNet","MA",19,20.7946,-156.0157,"USC00511125","HNAH1","B150314C",NA,NA,9.14400000000023,1.01600000000008,NA,NA,1.01599999999962,0,0,0.762000000000171,NA,0,0,0,6.096,0.762000000000171,0,0,16.5099999999998,40.8940000000002,1.77799999999979,4.06399999999985,NA,0.761999999999716,NA,NA,NA,16.7640000000001,15.2399999999998,NA
361.1,"Lahainaluna","NWS","HydroNet-UaNet","MA",238.0488,20.8909,-156.6556,NA,"LAHH1","81700366",NA,NA,1.77800000000002,0,31.242,0,NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,4.572,0,0,0,NA,NA,0,NA,0,0.254000000000019,8.38199999999995
380,"PuuKukuiRainGageatalt","BALDWIN PKRS","USGS","MA",1759,20.89083333,-156.6008333,"USC00514887","PKKH1","DD73556E",NA,NA,14.2099536106545,0.25400000000036,33.02,1.26999999999998,0.507999999999811,0.508000000000266,0,0,6.34999999999991,0.253999999999905,0,0.761999999999716,29.0036342247766,0.761999999999716,0.508000000000266,0,13.8880760935019,32.5120000000002,12.0073241854446,2.79399999999987,4.57200000000012,1.01599999999962,6.85800000000063,4.57199999999966,0.253999999999905,101.09314753014,121.420774739372,78.3707119075908
386.6,"Wailuku","NWS","HydroNet-UaNet","MA",146.9136,20.8831005,-156.5124,NA,"WUKH1","9321D776",NA,NA,0,0,33.5280000000002,0,0,0,0,0,2.79399999999987,NA,0,0,0,0,0,0,15.7479999999996,NA,NA,0,0,0,0,0,0,NA,0.507999999999811,NA
387.6,"Maui HI US AR427-AH6GR ","unknown","APRSWXNET","MA",233.76,20.875,-156.516,NA,"AR427",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2.79399991035461,1.77800013828278,0,0,0,0,0,0,11.1759996414185,NA,2.54000062322615,0,0,NA,NA,NA,NA,NA,0.508000016212463,0.254000024318695
390,"WAIKAPU 390","WAILUKU SUGAR","COOP","MA",130,20.8491,-156.5092,"USC00519376",NA,NA,NA,NA,NA,0,NA,NA,3.65042572716212,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,30.4431730453897,1.3,NA,NA,0,0,0.344379785581332,0,0,NA,NA
390.4,"Waikapu Country Club","NWS","HydroNet-UaNet","MA",145.9992,20.8346996,-156.5135,NA,"WCCH1","9320E016",NA,NA,0,0,22.3519999999999,0,0,0,0,NA,0.761999999999944,0,0,0,0,0,0,0,10.414,NA,0,0,0,0,0,0,0,0,0,0
398,"KAHULUI AIRPORT","NOAA-NWS","NWS","MA",12,20.8887,-156.41,"USW00022516","PHOG",NA,NA,NA,NA,NA,7.112,1.778,1.016,NA,NA,NA,0.762,NA,NA,NA,0,0,0,NA,3.556,NA,NA,NA,NA,NA,0,0,0,0,0,0.254
426.6,"Pukalani","NWS","HydroNet-UaNet","MA",495.9096,20.8355007,-156.3307,NA,"PUKH1","15D2B52E",NA,NA,3.048,NA,9.39800000000002,0.761999999999944,NA,NA,NA,NA,1.77800000000002,NA,NA,NA,0,NA,0.761999999999944,NA,4.31799999999998,5.33400000000006,NA,NA,NA,NA,0,0,NA,6.85799999999995,5.84199999999998,7.87400000000002
432.4,"Makawao AP834-KH6HHG","unknown","APRSWXNET","MA",473.95,20.855,-156.315,NA,"AP834",NA,NA,NA,0.254000025818632,8.10623201896732e-09,12.6999998092651,4.5719997406007,1.01599993991852,3.24249300742707e-08,0,0.76199996471405,3.55599987978272,5.72204994497838e-09,0,0,0.254000008106232,8.10623201896732e-09,NA,0,8.38199996948242,12.1919994659424,4.35424800215856e-07,NA,0,NA,0.254000008106232,1.52399999713898,1.5239999588562,NA,NA,NA
457.1,"PUUKOLII 457.1","COOP","COOP","MA",128,20.93194,-156.67611,"USC00518407",NA,NA,NA,NA,0.868850573833172,5.3,13.2,NA,0.3,0,0,0,0.8,0,0,0,0.868850573833172,1.05773113336212,3.8,0.3,NA,8.6,NA,1.92658170719529,0,0,0,1.25736254824407,0,1.59197212771968,NA,11.0306246764907
462.4,"KAPALUA W.MAUI AIRPORT 462.4","KAPALUA W.MAUI AIRPORT 462.4","NWS","MA",73,20.9625,-156.6753,"USC00513317",NA,NA,NA,NA,0.772391180485858,1.5,34.3,NA,0,0.0901317888588577,0,0,3.10468758512038,0,0,0,1.24381868625224,1.51421405282881,2.64253193578884,0.8,NA,16.8365632744062,1.11291765100216,1.45425728822039,0.374635052345134,0.030096367471948,0,1.8,0,1.8,NA,15.7910894080719
465.1,"Mahinahina","NWS","HydroNet-UaNet","MA",223.1136,20.9552002,-156.6562,NA,"MABH1","190524C8",NA,NA,1.27,NA,21.336,NA,0,0,0,0,0.762,0,0,0,2.794,NA,NA,0,7.112,13.208,2.794,NA,0.508,0,0,4.064,0,5.334,NA,13.716
466,"MAHINAHINA 466","PIONEER MILL","COOP","MA",257,20.94678808,-156.6555055,"USC00515715",NA,NA,NA,NA,2.3,3,49.1841801827206,NA,0.5,0.5,0,0,1.5,0.5,0,0,2.3,2.8,4.6,0.5,NA,20.1,NA,5.1,1.8,0,0,3.77902548739733,0,5.1,NA,29.2
482,"WAIHEE VALLEY 482","WAILUKU SUGAR","COOP","MA",91,20.94012106,-156.5255102,"USC00519315",NA,NA,NA,NA,0.48676972101866,0,55.4758026745325,NA,5.3,0,0,0,11.9,0,0,0,NA,NA,0,0,NA,44.2,1.8,0.24338486050933,0.24338486050933,0,0,0.5,0,1.8,NA,NA
482.5,"Kahakuloa","Kahakuloa","HydroNet-UaNet","MA",335.28,20.9540997,-156.5342,NA,"KHKH1","781001B6",NA,NA,0,0,NA,1.26999999999998,NA,0,0,0.508000000000038,11.6839999999997,0,0,0,3.04800000000023,3.048,0.253999999999678,0,24.1300000000001,49.276123046875,NA,0,0,0,0,0,0,4.57199999999966,NA,7.36600000000021
486.7,"HAIKU 3.2 SE","HAIKU 3.2 SE","CoCoRaHS","MA",416,20.92011989,-156.3071849,"US1HIMI0001",NA,NA,NA,NA,1,0.5,NA,NA,NA,0,0,0,13.5710868689314,5.8,0,NA,4.13278674714336,5.03121864869627,0,0,NA,63.459826140021,3.69784709745944,0.5,0.5,0.3,0.5,7.6,NA,NA,NA,52.4684230506897
489,"Haiku","NWS","HydroNet-UaNet","MA",99.3648,20.9288998,-156.3225,"USC00510822","AIKH1","50A30568",NA,NA,0.254000000000133,0,8.81366233671328,1.52400000000011,0.761999999999716,0,0,0,0.508000000000266,0,0,0.761999999999944,5.84199999999964,0,0,0,1.91601355145946,NA,5.58800000000019,0.762000000000171,1.26999999999953,2.79400000000032,5.33399999999983,0.843045962642107,0.762000000000171,2.37585680380955,NA,2.2861328125
499.9,"KANELOA","RAWS","RAWS","KO",248.412,20.52222222,-156.5658333,"USR0000HKAN","KAOH1","32793370",NA,NA,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1.01599999999999,0
524,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT","ALOHA AIRLINES","NWS","MO",141,21.15514996,-157.0924625,"USW00022534","PHMK",NA,NA,NA,0.254,0.762,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.254,1.016
536.5,"Kaunakakai Mauka","MOLOKAI GEN HOSP","HydroNet-UaNet","MO",28.3464,21.0946007,-157.0174,NA,"KACH1","50A0F2E2",NA,NA,2.53999999999999,1.27000000000004,9.398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30199999999999,0.253999999999991,NA,0,NA,NA,NA,NA,NA,0,NA
