"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2022.02.01","X2022.02.02","X2022.02.03","X2022.02.04","X2022.02.05","X2022.02.06","X2022.02.07","X2022.02.08","X2022.02.09","X2022.02.10","X2022.02.11","X2022.02.12","X2022.02.13","X2022.02.14","X2022.02.15","X2022.02.16","X2022.02.17","X2022.02.18","X2022.02.19","X2022.02.20","X2022.02.21","X2022.02.22","X2022.02.23","X2022.02.24","X2022.02.25","X2022.02.26","X2022.02.27","X2022.02.28"
721.4,"Palolo Fire Stn","NWS","HydroNet-UaNet","OA",59.436,21.2996006,-157.7944,"USC00517662","PFSH1","19014414",NA,NA,0,0,0,0,0,1.77799999999979,0,0,0,1.01600000000053,0,0,3.55599999999959,0,15.7480000000005,1.77799999999979,0.508000000000266,6.09599999999955,0,0,0.25400000000036,0,0,0,0,0,0.253999999999905,0
723.8,"Niu Valley","NWS","HydroNet-UaNet","OA",19.812,21.2896996,-157.7332,"USC00516865","NIUH1","1900D38C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.01600000000008,0,3.048,10.922,1.52400000000011,3.80999999999995,0,1.26999999999998,2.28600000000006,0.253999999999905,0,0,0,0.253999999999905,0,0
724.21,"Kamehame","NWS","HydroNet-UaNet","OA",242.316,21.3085995,-157.6791,NA,"KMHH1","190046EE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.776047668970483,0,2.32814300691127,8.34251244143204,0,0,0.762,0.508,2.286,0.254,0,0,0,0,1.27,0
724.22,"Hawaii Kai Golf Course","NWS","HydroNet-UaNet","OA",8.8392,21.2991009,-157.6644,NA,"HAJH1","183024DA",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.254,0
728.2,"PALEHUA","RAWS","RAWS","OA",722.376,21.385,-158.1041667,NA,"PLHH1","4870F55E",NA,NA,0,0,0.253999999999991,0,0,0,0,0,0.254000000000019,0,0,0,0.253999999999991,4.82599999999999,0.254000000000019,1.524,0.253999999999991,0,0,0,0,0,0,0,0,0.254000000000019,0.253999999999991,0.133959434787507
742.4,"HONOULIULI PHB","FWS","RAWS","OA",1.524,21.35666667,-158.0205556,NA,"HOFH1","327BF39A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999905,0,0,0,0,0,0,0,0,0,0,0,0.0787241997775347
752.6,"WAIAWA PHB","FWS","RAWS","OA",1.524,21.38694444,-157.9811111,NA,"WWFH1","3274C092",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000019,0,0.761999999999944,0,0,1.27000000000004,0,0,0,0,0,0,0,0,0.254
772.3,"MoanaluaRGNo.1atalt1000","USGS","USGS","OA",304.8,21.39338889,-157.8401111,NA,"MOGH1","1689664A",NA,NA,0,3.81,0,0,2.032,2.032,0,0,3.048,1.27,0,0.254,1.016,0.508,3.98420960341722,5.65739422042661,4.96093261067652,4.8344532156168,8.92411409857021,2.16807791321856,16.5921776451058,5.44865263774593,0,0,1.27,0.762,2.032,2.032
772.5,"Moanalua Stream","USGS","HydroNet-UaNet","OA",72.2376,21.3736,-157.8801,"USC00516400","MOAH1","1900B66A",NA,NA,0,1.01599999999996,0,0,0.254000000000048,1.52399999999997,0,0,0.507999999999981,0,0.254000000000048,0,6.60399999999998,0.507999999999981,1.27000000000004,8.38200000000001,1.77799999999996,1.524,0.253999999999991,0.253999999999991,2.03200000000001,0.762000000000029,0.253999999999991,0,2.03200000000001,1.52399999999997,0,0.50800000000001
781.12,"Luluku","NWS","HydroNet-UaNet","OA",84.1248,21.3875008,-157.8099,NA,"LULH1","93215162",NA,NA,0,0.254,0,0,1.27,1.27,0,0,5.588,5.842,0,0,0.254,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.508,0.508,1.016,1.524
785.11,"WAIHI STREAM NEAR HONOLULU 3NE","USGS","USGS","OA",108,21.3283,-157.801,NA,"WISH1","16EA459A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0
785.4,"Manoa Lyon Arbo","NWS","HydroNet-UaNet","OA",151.7904,21.3330002,-157.8024,"USC00516128","MNLH1",NA,NA,NA,1.016,0.762,0,0,4.318,2.032,0,1.27,1.524,3.302,0.254,1.524,3.048,1.27,4.572,NA,5.334,10.668,1.016,4.572,12.192,NA,0.254,0,6.096,2.794,0.762,0.254
787.2,"Maunawili","NWS","HydroNet-UaNet","OA",127.1016,21.3509998,-157.7668,NA,"MAUH1","19007374",NA,NA,0.762,0.508000000000038,0,0,3.55599999999998,1.01600000000002,0,0,0.507999999999981,2.54000000000002,0.253999999999962,0.762000000000057,2.03199999999998,0.507999999999981,1.26999999999998,10.922,6.858,2.53999999999996,9.39800000000002,0.254000000000019,23.114,2.03199999999998,0,0,1.01600000000002,1.524,0.762,1.27000000000004
788.2,"St Stephens Seminary","NWS","HydroNet-UaNet","OA",142.9512,21.3666992,-157.7786,NA,"STVH1","19005598",NA,NA,0,0,0,0,1.77799999999996,0,0,0,1.27000000000004,0.253999999999962,0,0.507999999999981,1.52400000000006,0,2.03199999999998,6.096,2.286,10.16,4.82600000000002,0.253999999999962,16.764,1.01600000000002,0,0,0,0.508000000000038,1.26999999999992,0.762000000000057
790.11,"Olomana Fire Stn","NWS","HydroNet-UaNet","OA",45.1104,21.3777008,-157.7507,"USC00517052","OFSH1","19011468",NA,NA,0,0,0,0,1.77800000000002,0,0,0,0,0,0,1.26999999999998,0.254000000000133,0,1.01599999999985,3.55600000000004,1.52399999999989,2.54000000000019,1.26999999999998,0,4.82600000000002,1.26999999999998,0,0,0,0,1.26999999999998,0.253999999999905
793.2,"BELLOWS AFS AT WAIMANALO","NWS","STATE","OA",6.66,21.3667,-157.717,NA,"BELH1","B14036D2",NA,NA,0,0,0,0,2.286,0,0,0,0,0,0,0,0,0,0,1.27000000000004,3.55599999999998,0,1.01600000000002,0,1.01599999999996,0,0,0,0,0,1.77800000000002,0
795.3,"Waimanalo Nonokio","NWS","HydroNet-UaNet","OA",20.1168,21.3356991,-157.7116,NA,"WMLH1","224185AC",NA,NA,0,0,0,0,0,1.26999999999998,0,0,0,0,0,0,0,0,4.06399999999996,0.762000000000057,0.508,1.27,0.254,0.508,0.508,0.508,0,0,0,0.254,0.762,0
801.1,"Waianae Kawiwi","MT VIEW DAIRY","HydroNet-UaNet","OA",19.812,21.4566994,-158.18,NA,"WAIH1","1562920A",NA,NA,0,0,0,0,0,0,0,0,2.032,0,0,0,0,0.254,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
801.2,"WAIANAE BOAT HARBOR","NWS","STATE","OA",4.25,21.4503,-158.184,NA,"WBHH1","15D13434",NA,NA,0,0,0,0,0,0,0,0,0.507999999998901,0.253999999999905,0,0,0,0,2.79400000000078,0,0,0,0,0,0,0,0,0,0,0,0,0
803.2,"WAIANAE VALLEY","RAWS","RAWS","OA",291.6936,21.48055556,-158.1552778,"USR0000HWVA","WNVH1","487005DA",NA,NA,0,0,0,0,0,0,0,0,1.01599999999999,0,0,0,0.253999999999991,1.27000000000001,4.06399999999999,5.07999999999998,0,0,0,0.254000000000019,0,0,0,0,0,0.254000000000019,0,0
804,"Lualualei","US VY","HydroNet-UaNet","OA",35.9664,21.4211006,-158.1352,"USC00515647","LUAH1","8170406C",NA,NA,0,0,0,0,0,0,0.254000000000019,0.253999999999962,0,0,0,0,1.01600000000002,0,1.77799999999996,0,0,4.06400000000002,8.88999999999999,1.524,0.254000000000019,0.508000000000038,0,0,0,0,0,0
810.1,"WHEELER ARMY AIR FIELD 810.1","COOP","NWS","OA",255,21.48722,-158.02806,"USW00022508","WAFH1","B14101B2",NA,NA,0,0,0,0,0,1.52400000000034,0,0.253999999999905,1.52399999999989,0,0,0,0.253999999999905,0,0,0,0,0,0,0,0.508000000000266,1.77799999999979,0,0,0.25400000000036,1.01599999999962,0,0
820.6,"Mililani","NWS","HydroNet-UaNet","OA",226.7712,21.4638004,-157.9991,"USC00516261","MITH1",NA,NA,NA,0,0,0,0,0,1.016,0.254,0.254,0,0,0,0,0.254,0,0,0,0.254,0,1.778,0,0.254,0.932359374977031,0,0,0.508,1.016,0,0
824.2,"Waipio","NWS","HydroNet-UaNet","OA",124.968,21.4199009,-158.0058,NA,"PECH1",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,20.32,0.254,0.254,0.0704242596064787,0,0,0,0.254,0,0
828,"SCHOFIELD EAST","RAWS","RAWS","OA",381,21.49944444,-157.9933333,"USR0000HSCH","SCEH1","325AB384",NA,NA,0,0,0,0,0,4.57199999999921,2.54000000000042,1.52400000000034,1.01599999999962,0.507999999999811,0.25400000000036,0,2.0319999999997,0.25400000000036,0.762000000000171,0.253999999999451,0.762000000000171,0.508000000000266,3.04799999999932,0.25400000000036,1.26999999999998,3.04799999999977,0,0,3.04800000000023,2.03200000000015,0,0.102133741394545
834.13,"Waiawa CF","NWS","HydroNet-UaNet","OA",235.6104,21.4440994,-157.9669,"USC00519257","WAWH1",NA,NA,NA,0,0.254,0,0,0.254,3.302,0.508,0,0,0,0,0,0.508,0,0.254,1.524,0.254,0,2.032,0.254,1.27,0.508,0,0,1.778,1.524,0,0
835.2,"Palisades","NWS","HydroNet-UaNet","OA",261.8232,21.4298,-157.9452,NA,"PACH1",NA,NA,NA,0,0,0,0,0,6.35,0.762,0.254,0,0,0,0,2.794,0.254,2.286,4.318,2.54,0,0.508,0.254,1.27,1.30688804141765,0.0995297227397405,0,3.302,1.524,0,0.254
837.12,"WAIAHOLE STREAM NEAR KAHALUU 2N","USGS","USGS","OA",4,21.48194,-157.8458,NA,"WHSH1","162B784C",NA,NA,0,0,0,0,2.28599999999994,1.26999999999998,0.254000000000019,0,4.318,3.556,0,0,1.778,0.254000000000001,0,0.254,3.81,5.588,8.89,0.254000000000001,10.16,1.016,0,0,1.016,0,1.016,2.54
839.15,"Ahuimanu Loop ","NWS","HydroNet-UaNet","OA",74.0664,21.4319992,-157.8373,NA,"AHUH1","15CE7632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.032,5.08,25.908,0,28.956,4.82599999999999,0,0,0,0.762000000000015,1.26999999999998,1.27
839.8,"Waihee Pump","USGS","HydroNet-UaNet","OA",64.3128,21.4463997,-157.8584,"USC00519286","WPPH1","195042AC",NA,NA,0.0703374722965131,1.57184483763449,2.11012416889621,0,1.83238185023043,1.12904546556411,0,0,2.2863852232034,1.20052229773548,0.0703374722965394,0.234065674930489,1.10709322909904,0.106417685649679,1.95799242265706,3.60742345093025,2.20485048685466,2.286,16.3602336306085,0.356023601687283,18.0596163702611,3.25906995717776,0,0,0.899081464793051,0.551495777469808,1.65152501812476,1.25965576912953
841.2,"KUAOKALA","S&PF","RAWS","OA",267.0048,21.57027778,-158.26,NA,"KKRH1","48710720",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11199999999999,4.82599999999999,0,0,0,0,0,NA
842.1,"MakahaRainGage","USGS","USGS","OA",286.097472,21.50158333,-158.1801667,NA,"MKHH1","DD1423F8",NA,NA,0,0,0,0,1.01600000000002,0,0,0,1.01600000000002,0.253999999999962,0,0,0,1.52400000000006,6.34999999999997,11.684,1.52399999999994,0,2.79400000000004,1.26999999999998,0.508000000000038,0,0,0,0.254000000000019,0.507999999999981,0,0
842.8,"MAKUA RANGE","RAWS","RAWS","OA",6.096,21.52861111,-158.2261111,"USR0000HMAR","MKRH1","3266B468",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52399999999999,0,0,0,0,0,0.254000000000019,0,0,0,0,0,NA
842.9,"MAKUA RIDGE","RAWS","RAWS","OA",533.4,21.54277778,-158.1988889,"USR0000HMRG","MKGH1","3266C2F8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34395539681636,0,0,0,0.34395539681636,0,1.7197769840818,NA,0,0,0,0.68791079363272,0.34395539681636,0
843.7,"DILLIINGHAM","RAWS","RAWS","OA",31.0896,21.57194444,-158.1986111,NA,"DLGH1","3278D278",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88999999999999,1.27000000000001,0,0,0,0,0,0
855.3,"Poamoho Exp Farm","NWS","HydroNet-UaNet","OA",220.0656,21.5382004,-158.0893,NA,"POAH1",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0,0.254,0,0,0,0.254,0,1.27,0.634412993339984,0,0,0,0.508,0.254,0
858,"SCHOFIELD BARRACKS","RAWS","RAWS","OA",298.704,21.495,-158.0819444,"USR0000HSCO","SCBH1","3266A71E",NA,NA,0,0,0.254000000000001,0,0.762,0.253999999999994,0,0,0,0,0,0,1.016,0.508000000000003,4.064,0.253999999999998,0,0,0,0,0.508000000000003,1.016,0,0,0,0.507999999999992,0,0
884.4,"PunaluuRainGageatalt","USGS","USGS","OA",73.152,21.55644444,-157.899,NA,"PNSH1","DD989652",NA,NA,0.253999999999905,4.82600000000002,3.00466235520767,0,0.25400000000036,2.28600000000006,1.26999999999953,0.254000000000815,1.52399999999989,0.761999999999261,0,0,2.54000000000042,0.507999999999811,2.54000000000042,4.06399999999985,3.30200000000013,0.507999999999356,10.1600000000003,1.26999999999998,11.1759999999999,10.4140000000002,0.253999999999905,0,3.30200000000059,1.01599999999962,6.85799999999972,0.761999999999716
885.7,"OAHU FOREST NWR","RAWS","RAWS","OA",698.9,21.47747,-157.9369,NA,"OFRH1","8379F6FA",NA,NA,0,0.50800000000001,0,0,0.50800000000001,8.12799999999999,0,0.50800000000001,0.762,0.253999999999991,0,0,3.048,0.253999999999991,5.334,12.192,0.762,0.50800000000001,0.762,0,5.84199999999998,1.27000000000001,0.253999999999991,0,3.30199999999999,2.28600000000003,0.507999999999981,0
886.4,"KahanaRainGageatalt","USGS","USGS","OA",28.956,21.54041667,-157.8825556,NA,"KNRH1","17B972EE",NA,NA,0.253999999999905,2.79399999999987,7.62000000000012,0,2.794,2.54,0,0,4.318,3.048,0.254,0,1.27,0,3.556,2.032,4.572,1.27,10.922,0.508000000000003,19.304,2.79399999999999,0,0,2.286,0.762000000000008,2.794,2.032
886.8,"Hakipuu Mauka","RILEY W","HydroNet-UaNet","OA",8.5344,21.5067005,-157.8547,"USC00510920","HAKH1","16C69380",NA,NA,0.253999999999905,0.508000000000038,0,0,0,2.53999999999996,0,0,3.048,9.65200000000004,0.254000000000133,0,1.01599999999985,0,0.508000000000038,1.77800000000002,0.254000000000133,6.60399999999981,23.6220000000001,0.253999999999905,13.7159999999999,4.31800000000021,0,0,0.253999999999905,0.508000000000038,1.52400000000011,0.253999999999905
897.11,"KamananuiRainGageatalt","USGS","USGS","OA",219.456,21.62238889,-158.0143056,NA,"KMRH1","DD34C1E4",NA,NA,0,0.254,0,0,1.27,2.54,0.762,1.016,0.254,0,0,0,3.556,1.524,2.0944308841932,7.33965012565131,1.80931346340855,1.01139468581858,2.51654619014794,0.418661206999853,4.50426999341062,2.92636270421338,0.254,0.254,1.016,0.762,5.842,0.762
897.9,"PupukeaRdRainGageatalt","USGS","USGS","OA",353.568,21.59902778,-158.0169167,NA,"PPRH1","1713D512",NA,NA,0,0,0,0,0,3.81,1.016,0,0.508,0,0,0,3.81,1.778,2.23059927088211,7.18188770558312,2.77415988378596,0.906675736906609,2.55965508381091,0.520839438516574,4.04798337749952,2.87585113416657,0,0.254,1.016,1.016,1.524,0.254
905.22,"Punaluu Pump","NWS","HydroNet-UaNet","OA",3.9624,21.5842991,-157.8916,NA,"PUNH1","19051152",NA,NA,1.01599999999996,0.254000000000133,0,0,0,0.762000000000057,0,0,2.03199999999993,1.26999999999998,0,0,2.54000000000008,0,4.06399999999985,1.2700000000001,2.28599999999994,0,0.508000000000038,0,4.82600000000002,2.03200000000015,0,0,1.01599999999985,0,1.52399999999989,1.01600000000008
909,"KAHUKU TRAINING AREA","RAWS","RAWS","OA",181.6608,21.67916667,-157.9894444,"USR0000HKAH","KTAH1","325A861E",NA,NA,0,0.254000000000005,0,0,0,0.507999999999996,2.032,0,0.254000000000005,0,0,0,0.762,0,0.762,0,2.286,1.01600000000001,0.253999999999991,0,1.27000000000001,3.55599999999998,0,0,0.50800000000001,0,3.556,0.231963985578902
911.1,"KII","RAWS","RAWS","OA",1.524,21.68833333,-157.9525,"USR0000HKII","KFWH1","8375210E",NA,NA,0,0.254000000000005,0,0,0,0,1.27,0,0,0,0,0,1.77799999999999,0,0,0.254000000000005,3.55600000000001,3.30199999999999,0.253999999999991,0,0.50800000000001,1.01600000000001,0,0,0,0,1.77799999999999,0.285845978688119
912,"KAUHUKU 912","KUILIMA  GOLF","COOP","OA",4,21.695,-157.9811,"USC00512570","KAHH1","B1404042",NA,NA,0,0,0,0,0,0,1.01599999999962,0,0,0,0,0,0,0,3.30200000000013,0,1.26999999999998,5.33399999999983,0.507999999999811,0,0.508000000000266,1.77799999999979,0,0,0,0,2.03200000000015,0
926,"PORT ALLEN CAA AIRPORT","FAA","COOP","KA",9,21.89381249,-159.6010997,"USW0022526","PAKH1","B159A272",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940.3,"POIPU","NWS","STATE","KA",14.8,21.8828,-159.429,NA,"POIH1","B15997E8",NA,NA,0.253999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50800000000001,0,1.01600000000002,0,0,0,0,0,0,0,0.761999999999972,0,0.50800000000001
946,"WAIMEA HTS","RAWS","RAWS","KA",159.7152,21.96638889,-159.6638889,NA,"WHGH1","487090B8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2543371646422
946.1,"WAIMEA TANK AT WAIMEA","NWS","unknown","KA",70,21.964722,-159.666944,NA,"WMTH1","1900E616",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966.4,"Hanapepe","NWS","HydroNet-UaNet","KA",110.6424,21.9365005,-159.5866,NA,"HNPH1","156011EA",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1.016,0.254,0,0.254,0,0.762,0,0,0,0,0,0,0,0,0,0,0.508
986.2,"Kalaheo","KUKUILONO GOLF COU","HydroNet-UaNet","KA",263.0424,21.9183006,-159.5265,NA,"KHEH1","1560740C",NA,NA,0.253999999999451,0,0,0,0,0.25400000000036,1.26999999999998,1.01600000000008,0,0,0,0,0.507999999999811,9.14400000000023,0,2.79399999999987,1.52399999999989,7.36600000000044,0,0,0,0,0,0,0,2.0319999999997,0,1.01600000000008
992.1,"Omao","NWS","HydroNet-UaNet","KA",99.9744,21.9071007,-159.4768,"USC00517116","OMAH1","195001A6",NA,NA,0,0,0,0,0,0.253999999999905,0.25400000000036,0.507999999999811,0,0,0,0,1.01600000000008,0.507999999999811,0,0.507999999999811,0,0,0,0,0,0,0,0,0,1.52400000000034,0,2.0319999999997
1020.1,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1","NWS","KA",45,21.98156999,-159.3422063,"USW00022536","PHLI",NA,NA,NA,0,0,0,0,0,0.508,0,1.778,0,0,0,1.016,0,1.016,0,3.048,0,0,0,0,0,0.508,0,0,0.254,1.016,0,2.54
1029,"MANA","RAWS","RAWS","KA",26.2128,22.02944444,-159.7622222,NA,"MNRH1","4870603C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27
1036,"PUU OPAE","RAWS","RAWS","KA",652.8816,22.04083333,-159.6958333,NA,"POPH1","4870734A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999998,0,0,0,0,0,0,0,0,0,0,0,4.572
1042,"WaialaeRainGagenrWaimea","USGS","USGS","KA",1219.2,22.08972222,-159.5925,NA,"WLGH1","DDF7C28E",NA,NA,0.254000000000001,0,0.253999999999998,0,0.254000000000001,0.254000000000001,2.032,1.778,0.254000000000001,0.254000000000001,0,0.253999999999998,0.508000000000003,3.04799999999999,0.508000000000003,0.253999999999998,0.508000000000003,4.064,1.01599999999999,0.254000000000005,0,0.253999999999998,0,0,0.253999999999998,0,0.254000000000005,1.016
1047,"Mt.WaialealeRainGagenrLihue","USGS","USGS","KA",1569.72,22.07088889,-159.4979722,"USC00516565","WLLH1","DD5E818E",NA,NA,1.27,0.762000000000015,0,0,0,21.336,16.51,12.7,3.55599999999998,0.253999999999991,0,1.52400000000003,8.636,5.84199999999998,0.254000000000019,12.954,1.524,6.60400000000001,0.507999999999981,0.261176945258697,0,3.048,2.53999999999999,1.01599999999999,4.572,12.7,1.01600000000005,9.90599999999995
1051,"NWailuaDitchRainGagenrLihue","LIHUE PLANTATION","USGS","KA",338.328,22.0625,-159.4677222,"USC00516888","WLDH1","1732B3E0",NA,NA,0.254000000000005,0,0,0,0,9.398,4.82600000000001,3.04799999999999,1.524,0.254000000000005,0,0.50800000000001,1.524,3.55599999999998,1.01600000000001,4.318,0.254000000000005,2.032,1.27,0,0,1.27,1.27000000000001,0.163746070516848,1.016,4.572,0.254,4.572
1059,"Lihue Variety Stn","NWS","HydroNet-UaNet","KA",117.0432,22.0240002,-159.3868,NA,"LIHH1","1561501A",NA,NA,0,0,0,0,0.50800000000001,3.55599999999998,1.01600000000002,1.01599999999999,0,0,0,0.253999999999991,1.01600000000002,0,0,0.50800000000001,1.26999999999998,0.253999999999991,0,0,0,0,0,0,0.762,3.556,0,5.334
1060,"Wailua UH Exp Stn","NWS","HydroNet-UaNet","KA",158.1912,22.0660992,-159.396,"USC00519475","WUHH1",NA,NA,NA,0.254,0,0,0,1.27,2.794,1.27,1.778,0.448956221228061,0,0,0.110658316910647,4.826,1.524,0.254,2.54,0.278571679916177,0,0,0.074414173820018,0,0,0,0,1.27,1.524,0.508,4.50536296707781
1061.5,"Wailua UH Exp Stn","NWS","HydroNet-UaNet","KA",158,22.066,-159.3962,NA,"WUHH1","15C163D6",NA,NA,0.253999999999905,0,0,0,1.26999999999998,2.7940000000001,1.26999999999998,1.77800000000002,0.254000000000133,0,0,0,4.82599999999979,1.52400000000011,0.253999999999905,2.53999999999996,0.302429638516744,0,0,0,0,0,0,0,1.26999999999998,1.52399999999989,0.508000000000038,7.62000000000012
1069,"PUU LUA","RAWS","RAWS","KA",1021.08,22.08916667,-159.6791667,NA,"PLRH1","487083CE",NA,NA,0.253999999999991,0,0,0,0,0,0,0.254000000000019,0,0.253999999999991,0,0,0,0.762,0.253999999999991,1.27000000000001,1.26999999999998,0,0,0,0,0,0,0,0,0,0,2.2410447505335
1074,"MAKAHA RIDGE","RAWS","RAWS","KA",544.9824,22.13055556,-159.7152778,"USR0000HMAH","MKAH1","3286026C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032,0,0,1.27,0,1.524,0,0,0,0,0,0,0,0,NA
1076,"Kokee","NWS","HydroNet-UaNet","KA",1279.2456,22.1485996,-159.6448,NA,"KOKH1","1900E616",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,"WaiakoaliRainGagenrWaimea","USGS","USGS","KA",1042.416,22.1245,-159.6220833,"519130","WKRH1","17B79574",NA,NA,0.508,0,0.508,0,0,0,0.254,0.762,0,0.254,0,0,1.016,5.588,0.205940270544973,1.00970229315119,1.13045149034287,2.50091713648091,1.90532174230193,0.12074919719168,0.177790619191904,0,0,0.508,0.254,0,0,1.016
1083,"MoCrsgRainGagenrWaimea","USGS","USGS","KA",1042.416,22.11708333,-159.6009722,"USC00516433","MCRH1","D109224A",NA,NA,0.508,0,0,0,0,0.254,0.508,0.762,0,0,0,0,1.016,5.588,0.203871134719911,0.999557549814312,1.11909354820278,2.47578976712808,1.88617847583523,0.119535998388476,0.176004310285168,0.119535998388469,0.254,0,0.254,0,0.254,0.508
1084,"KilohanaRainGafenrHanalei","USGS","USGS","KA",1219.2,22.15408333,-159.5946111,"USC00514610","KLOH1","DDCC972A",NA,NA,0,0,0,0,0,0.762,1.01600000000001,2.286,0.253999999999991,0,0,0.50800000000001,5.33399999999999,12.192,0.254000000000005,6.604,6.85799999999999,8.12800000000001,11.176,0.254000000000019,1.27,0.253999999999991,0.253999999999991,0.253999999999991,0,1.01600000000001,2.032,8.12800000000001
1094.2,"Kapahi","NWS","HydroNet-UaNet","KA",158.496,22.1021004,-159.3856,"USC00513171","KPIH1","15608488",NA,NA,0,0,0,0,0.254000000000815,7.61999999999898,0.253999999998996,2.03200000000106,0.761999999998807,0,0,2.54000000000087,0.254000000000815,5.84200000000055,0.761999999998807,3.80999999999949,0.507999999999811,1.27000000000044,0.254000000000815,0.253999999998996,0,0,0,0,3.30199999999968,1.52400000000125,0.762000000000626,6.60399999999936
1111.4,"Anahola","HAWN FRUIT PACKERS","HydroNet-UaNet","KA",75.2856,22.1373997,-159.312,NA,"ANHH1","1560029C",NA,NA,0,0,0,0,0,3.302,0,0.254,0,0,NA,NA,0,2.54,0,0.762,0.762,0,0,0,0,1.016,0,0,0.762,0,1.778,9.652
1117.8,"Hanalei","NWS","HydroNet-UaNet","KA",4.8768,22.1982002,-159.4951,"USC00513386","HNIH1","B159849E",NA,NA,0.254,0,0,0,0,1.27,0.254,2.032,0,0,0,0.508,2.54,0.508,0.201179254705507,3.04138882528282,1.80216057848075,2.05919255645454,2.83138976512498,0.0428998449261393,0.21449922463068,0.0643497673892019,0.0643497673892019,0.0643497673892019,0.684147436581755,1.07837599345488,0.78845711374636,6.16407717594519
1117.9,"PRINCEVILLE AIRPORT NEAR KILAUEA 4W","NWS","STATE","KA",88.497,22.2114,-159.443,NA,"PRIH1","15D696F8",NA,NA,0,0,0,0,0,0.254,0.254,1.016,0.254,0,0,0,0,2.286,0.254,0,1.778,0.762,0.254,0,0,0.762,0,0,0.254,2.286,0.254,NA
1146,"Moloaa Dairy","RAWS","RAWS","KA",85.344,22.18333333,-159.3375,"USR0000HMOL","MLDH1","AAB6D15A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
54.8,"Nahuku 0201","HiMesonet","HavoNet","BI",1202,19.415215,-155.238394,NA,"004HI",NA,NA,NA,3.53650759171154,0.221423814783719,0.487770314063183,3.36082986745338,8.63393480566203,9.60624177708793,4.43970960337061,2.07635100036296,1.83204090796509,0.965227704870831,0.503498019262793,1.22871782655527,3.39076894691986,2.46767806265795,3.90179402555139,4.34879906678671,6.51287978818982,2.74618704622579,7.1174588464951,0.557287809789585,3.07748613002015,0.968155604315006,0.10127087937156,0.40508351748624,0.2531771984289,0.244608065643879,0.286674372544597,0
87.9,"IPIF","HiMesonet","HIPPNET","BI",112,19.69748,-155.0954,NA,"005HI",NA,NA,NA,3.70596316457133,0.358195604050174,0,6.634909883841,19.0804044761812,16.7997551585559,4.72830948727455,12.0376199566582,1.72427553164081,1.23605971687255,0.182072262969216,7.72778719837973,16.5006050366649,9.60394664682503,5.12156239165013,8.30888588043205,27.7383891466433,6.30487507710541,4.31862984013262,1.80217952534754,3.5530033371238,2.20916911272087,0.192197857422849,1.13676445885528,0.857961093255032,0.0859733342577916,0.0960989287114246,0.192197857422849
